V1,V2,V3,V4,V5,V6,V7,V8
1154.326416015625,1350.1119,1423.5884,1376.716,1202.0435,1352.7225,1430.0405,1422.6238
4470.07861328125,4875.3896,4896.6445,4194.173,4545.792,4772.528,4807.792,4091.0803
10400.9267578125,10424.067,10396.938,10469.72,10448.341,10456.351,10478.546,10460.869
9385.36328125,9431.188,9433.193,9506.484,9540.759,9644.3545,9581.461,9637.981
11093.1025390625,10939.97,11560.963,11210.522,11951.276,12011.141,11811.977,12128.325
6693.380859375,6860.382,7089.666,7216.9834,7177.801,7519.833,7475.997,7584.176
3179.302490234375,3162.078,3260.3027,3200.2224,3275.3623,3224.062,3310.3735,3236.777
8666.400390625,8703.827,9169.336,8838.551,8945.06,8710.886,9056.06,8864.7295
3268.29345703125,3180.4932,3286.2441,3140.7542,3294.0005,3184.3345,3325.1982,3088.9563
4327.81298828125,4283.722,3892.1414,4126.716,4298.073,4344.864,3951.209,4159.8706
7518.84423828125,7544.6035,7715.97,7535.452,7574.9653,7641.929,7373.7344,7399.617
4983.05078125,4989.9443,4971.4326,4967.859,5022.384,5032.329,5022.616,4988.871
4431.4921875,4396.044,4730.3516,4561.693,4736.8975,4692.855,4655.537,4455.66
11090.69921875,10128.661,10543.59,10526.55,11500.264,10953.1875,11096.349,11918.93
4671.48095703125,4419.3657,4712.6475,4404.6377,4603.507,4725.198,4876.5425,4612.087
4810.13427734375,4796.3296,4724.7695,4797.1836,4829.883,4806.684,4919.841,4772.7764
6531.99609375,6509.4243,6597.128,6610.6123,6649.5083,6631.7095,6670.8047,6627.2383
10187.3701171875,9886.21,9928.165,9319.28,10294.368,10156.083,10205.645,9123.821
8814.3056640625,8840.593,8870.416,8900.469,8913.797,8930.016,8929.334,8935.444
5110.2998046875,5076.848,5143.089,5211.8994,5219.0044,5233.1465,5177.2217,5253.211
1738.58837890625,1757.1814,1780.1191,1784.0741,1807.1417,1802.6656,1769.9761,1734.6482
9326.8515625,9412.988,9607.816,9969.871,10108.086,10194.043,9860.77,10300.271
1763.7884521484375,1776.6775,1779.4176,1792.9904,1804.6642,1805.4292,1804.6019,1806.1084
1464.1568603515625,1448.3214,1452.748,1453.4138,1470.5444,1507.0391,1490.04,1504.7087
6217.14697265625,7164.769,7582.864,7019.1113,6494.027,7116.091,7578.204,7328.223
1799.3533935546875,1814.3441,1812.7479,1829.7584,1834.764,1836.4043,1836.8357,1832.164
2730.664306640625,2713.485,2735.487,2701.669,2682.0955,2674.5825,2647.5361,2627.0142
1624.8199462890625,1645.7886,1645.1854,1665.2229,1668.3185,1668.7654,1672.918,1668.8818
6736.8935546875,7156.7607,7236.256,7294.549,7225.912,7309.6797,7331.503,6985.12
4374.43310546875,4263.8857,4312.4155,4328.4814,4366.491,4305.9673,4442.72,4335.102
1588.7025146484375,1575.3221,1571.7598,1583.446,1598.2181,1624.0952,1576.1527,1612.8776
20388.150390625,20819.553,20183.16,20219.867,20811.193,21153.352,20949.934,21495.346
12801.556640625,12939.833,12958.695,13121.712,12873.91,13261.792,13303.939,13154.068
19442.955078125,19426.47,19414.11,19476.805,20013.99,20942.588,22131.264,23310.293
6404.369140625,6480.357,6797.063,6423.7236,6519.111,6709.852,6873.5337,6783.0483
7511.6435546875,8595.178,9548.686,10047.951,8711.59,9757.9375,9542.868,11340.436
3287.673828125,3215.94,3474.4338,3385.9805,3325.733,3394.5308,3399.6924,3314.397
4568.59521484375,4518.507,5274.7886,4803.04,4738.5166,4944.1787,5931.488,5610.369
2103.11181640625,2138.0354,2217.5703,2226.9316,2214.799,2226.995,2205.6365,2205.4644
1816.3489990234375,1814.5978,1834.5624,1838.3079,1850.9751,1856.2219,1852.1105,1871.6617
1373.7498779296875,1376.699,1385.6394,1384.7593,1390.2546,1398.1487,1395.1649,1400.845
16366.087890625,16390.762,16365.842,16499.062,16513.523,16582.031,16589.95,16512.693
14011.2333984375,14092.825,14142.657,14134.894,14205.61,14267.455,14232.613,14262.844
1300.368408203125,1305.9596,1306.67,1305.9126,1309.5204,1309.8849,1316.5021,1325.5161
1623.4949951171875,1626.8699,1636.9473,1623.9664,1639.9712,1676.9373,1658.5134,1686.2004
1928.760986328125,1941.5645,1941.161,1956.3823,1957.9524,1959.9147,1962.0214,1958.8237
1528.4425048828125,1533.1592,1541.3307,1545.3126,1551.6289,1551.6808,1551.5258,1552.6544
1478.7279052734375,1482.9484,1491.2819,1493.8232,1502.9706,1508.4325,1506.3655,1509.2992
836.1549682617188,906.5071,958.70624,951.55554,1021.3245,1017.9105,1002.8933,933.65875
1266.46533203125,1269.8073,1278.8112,1282.1373,1286.4646,1284.6729,1288.0521,1287.9777
9861.9248046875,9876.273,9907.75,9951.189,9927.562,9954.168,9886.317,9976.172
16959.255859375,17091.47,17227.707,17273.027,17348.166,17378.07,17379.95,17486.729
1446.2490234375,1450.2993,1457.6819,1460.5311,1464.8745,1467.4652,1464.994,1466.2356
14409.818359375,14451.896,14526.541,14549.374,14620.92,14682.815,14659.018,14699.961
3919.76220703125,3984.373,4062.4148,4066.524,4093.0916,4108.5576,4062.8528,4003.4072
10336.3564453125,10342.776,10434.092,10431.717,10465.0625,10450.884,10447.505,10398.402
9540.2421875,9353.014,9442.633,9499.315,9536.569,9525.391,9468.172,9739.523
8454.09765625,8616.66,8482.432,8757.927,8808.939,8883.447,8717.885,8604.981
2364.318359375,2384.8936,2382.7341,2404.109,2406.7,2406.7146,2409.6572,2405.9497
3129.42041015625,3176.233,3308.244,3254.4497,3226.669,3326.872,3301.4963,3182.9624
10484.5830078125,10452.673,10503.021,10458.887,10915.912,11219.223,10872.549,11456.295
1159.41259765625,1183.791,1214.7017,1226.1785,1249.5398,1212.0997,1210.1543,1158.3392
12744.1025390625,12745.334,12712.242,12860.799,12751.377,12998.606,12974.182,13202.971
1468.6583251953125,1473.4148,1482.0961,1483.4064,1490.9404,1498.6495,1495.9271,1499.5055
1482.095458984375,1486.4908,1494.7803,1497.6221,1504.7054,1509.3893,1508.7424,1510.7731
1038.286376953125,1049.9681,1052.8757,1063.774,1056.437,1054.9568,1061.9791,1071.1475
1356.8648681640625,1342.6863,1386.4866,1373.5515,1378.036,1352.0831,1397.3009,1398.3925
1049.3602294921875,1065.573,1044.0399,1055.7427,1043.1498,1050.9869,1042.488,1059.8224
1865.935546875,1868.2341,1876.3198,1866.2509,1884.1848,1912.6461,1896.6458,1894.8147
1479.5426025390625,1485.0715,1493.206,1495.4987,1501.533,1503.0636,1502.8262,1504.0145
13443.75390625,13446.9,13657.9795,13640.087,13652.395,13644.222,13743.065,13790.389
17176.2734375,17206.232,17331.182,17337.984,17356.244,17329.043,17366.059,17351.611
1451.8450927734375,1453.6615,1407.9406,1354.4948,1469.6952,1455.0024,1431.474,1375.9519
15405.1435546875,15278.529,15533.631,15689.96,15636.636,15964.469,15892.672,15905.809
15178.1953125,15201.456,15243.407,15345.287,15413.338,15537.744,15504.64,15491.76
1486.1171875,1490.1926,1498.7493,1500.3718,1508.758,1513.4388,1511.1925,1513.6417
1402.47119140625,1402.67,1408.0533,1408.6887,1429.6455,1433.8109,1413.7461,1416.2712
14767.33203125,14836.113,14909.057,14952.105,14989.864,14998.952,15011.984,15013.924
1972.899169921875,1976.619,2013.6287,2010.04,2003.8435,2013.2478,2030.2354,2042.8588
1293.286376953125,1293.9982,1309.129,1308.3254,1312.7325,1313.8898,1313.8313,1319.0991
4187.4638671875,3991.5674,4028.7966,4279.4756,4341.077,4384.9453,4235.5728,4797.0293
14371.8271484375,14460.142,14496.811,14580.144,14613.317,14616.75,14629.857,14610.536
6741.28564453125,6773.9727,6816.6807,6829.829,6833.397,6835.7407,6828.15,6786.4526
15873.4560546875,15816.128,16000.014,15994.396,15978.968,15937.701,15987.462,16022.037
7716.92578125,7734.0464,7753.783,7747.405,7762.145,7746.706,7746.718,7725.6167
4492.9716796875,4500.3574,4631.0776,4409.5044,4418.123,4521.8726,4487.9614,4420.909
1299.528564453125,1243.6621,1312.2418,1381.3977,1291.0403,1463.5446,1324.6467,1393.0298
3257.427734375,3282.7861,3287.7642,3332.4727,3341.7922,3359.9883,3356.74,3355.0854
5950.70751953125,5705.4634,6115.378,6005.862,5989.4233,5794.2227,6130.4497,6069.198
6596.7109375,6046.973,7368.4067,7028.228,6966.2344,6366.1562,7412.997,7271.633
3069.8876953125,3095.839,3236.2827,3261.7617,3192.6387,3310.14,3306.6824,3375.729
4080.20166015625,4195.2085,4314.5776,4428.949,4205.3027,4257.844,4406.25,4445.1006
11191.1015625,11301.675,11446.312,11353.999,11577.419,11716.019,11695.686,11892.307
10426.517578125,9994.48,10014.941,9980.252,10342.149,10428.685,10683.393,9292.966
4935.41845703125,4519.87,4160.555,4477.1675,4751.3076,4822.086,4489.5024,4701.4453
948.1900634765625,977.5056,972.6731,1004.8738,1007.81213,1005.6389,994.64734,999.26086
2573.5712890625,2685.392,2824.041,2937.3523,2788.594,2769.552,2891.0176,3020.7776
1510.689453125,1534.4298,1531.8208,1552.2883,1556.6097,1558.0459,1561.7225,1557.7483
146.8697509765625,464.95752,734.0698,882.96875,820.31805,836.79,876.02545,646.089
2016.4117431640625,2004.5947,1998.4355,2007.6144,2011.6853,2043.2134,2068.0972,2090.9307
1219.82275390625,1237.0388,1246.1705,1251.6232,1260.2845,1259.045,1249.9703,1234.7715
2287.626953125,2115.6716,2164.2043,2417.151,2351.9993,2250.0867,2313.021,2354.0742
2794.6669921875,2875.0562,3070.725,3044.4983,3154.3406,3018.0442,3124.0674,3143.2163
1642.0830078125,1668.9276,1662.5011,1684.7657,1688.6873,1687.5876,1692.7192,1689.44
3947.68408203125,4042.442,4060.875,4118.262,4201.003,4222.7324,4138.8716,4142.0645
1475.588134765625,1615.66,1738.3337,1770.1417,1853.7953,1825.1163,1786.4917,1759.8687
13386.298828125,13516.613,13503.987,13593.246,13692.378,13666.42,13705.762,13739.479
7076.7685546875,6945.075,7189.148,7068.4604,7209.5405,7259.7285,7191.8,7083.4746
14742.5390625,14726.109,14806.073,14825.136,14821.084,14820.24,14763.86,14824.526
11690.681640625,11810.162,11850.647,11940.739,11970.067,11977.752,11997.107,11986.456
1965.09130859375,2013.0316,2041.0535,2053.5771,2026.7661,2135.4033,2106.062,2156.7627
3854.396484375,3874.4338,3861.4202,3890.817,3889.3638,3894.893,3896.6714,3889.7224
3446.27978515625,3450.3762,3477.4072,3490.0417,3496.6196,3537.6372,3531.28,3548.387
12750.2783203125,12864.285,12885.573,12917.858,12853.744,12918.065,12924.926,12927.532
5558.67626953125,5475.1943,5534.9404,6021.7104,5896.9497,6478.883,6260.587,6225.5796
9438.0517578125,9395.212,9451.362,9924.469,9875.381,10303.104,10174.073,10236.404
16006.5361328125,16113.71,16155.985,16217.205,16237.847,16245.747,16252.833,16243.626
1417.754150390625,1438.9678,1438.7634,1458.4963,1462.0602,1464.8225,1467.7417,1462.8324
3804.895263671875,4498.5425,4728.422,6254.46,4375.8003,5035.275,5307.769,6127.417
2964.53369140625,2871.266,2936.8208,3041.4692,3459.9595,3483.7349,3424.4092,3956.895
3743.336669921875,3903.74,3769.4087,4070.247,3871.8699,3992.3823,3924.7837,4065.451
3510.219482421875,3528.888,3554.5088,3545.8926,3599.7341,3615.5327,3615.134,3533.669
8833.8974609375,8910.411,8967.241,9091.433,9160.2705,9132.756,9205.683,9225.646
3801.2275390625,3822.718,3846.161,3859.303,3855.4414,3859.9878,3850.2588,3864.015
10231.8544921875,10285.498,10411.728,10449.65,10423.569,10520.252,10519.785,10540.299
8139.37255859375,8179.2188,8203.949,8227.447,8235.336,8251.837,8245.785,8242.72
15540.7197265625,15397.212,15819.96,15703.512,16044.568,15974.268,15770.363,15729.142
4112.78173828125,4035.8918,4184.8296,4164.1655,4241.2017,4324.9263,4211.6816,4416.3745
11630.4716796875,11910.467,9034.26,11824.061,12457.749,11658.061,10303.189,12270.107
1685.19482421875,1562.3612,1695.9762,1587.0742,1667.7511,1608.5983,1611.5005,1651.9
7704.63916015625,7827.969,7735.1973,8014.6646,8154.308,8248.321,8244.836,8382.405
8542.9638671875,7999.3076,7928.0864,8047.598,8233.225,8270.608,8308.678,8352.1
13367.109375,14094.34,14556.229,14325.3955,14253.902,14670.912,14941.257,14952.473
3999.735107421875,4003.5515,3897.6553,3962.2522,4113.3823,4045.7734,3960.6396,4098.5225
15305.8076171875,16016.378,16066.591,16233.474,15712.668,16579.656,16752.762,16150.409
14531.6904296875,14744.5205,14748.279,14973.742,14984.711,14992.684,14991.086,14986.905
13490.810546875,13556.249,13590.347,13605.519,13564.126,13595.76,13583.109,13585.696
6449.7470703125,6346.852,7370.2256,6613.0034,6340.159,6221.8506,8042.3325,6921.049
21679.23046875,21926.324,22484.506,22599.537,24125.441,25062.107,24328.012,24811.135
6492.39794921875,6513.35,6660.2886,6557.432,6778.698,7152.539,6785.9487,6967.304
7621.50732421875,7652.6597,7889.7803,7934.991,7914.1343,7884.1523,7814.2188,8036.39
15045.5595703125,15108.285,15075.079,15227.698,15223.29,15205.697,15255.356,15257.537
1115.7462158203125,1061.3856,1084.4823,1172.0024,1201.08,1120.495,1110.643,1181.2428
976.2677001953125,973.3666,974.52985,979.2965,982.89484,978.03613,975.3555,977.6614
7183.42919921875,7340.044,7387.1787,7340.2866,7595.5703,7419.291,7596.246,7636.208
5290.140625,5045.711,5310.3574,5249.0776,5553.285,5083.8447,5336.6206,5240.6567
3318.01318359375,3145.665,3404.3755,3409.8428,3632.3145,3195.0562,3433.2324,3468.3416
4656.39404296875,4581.381,4486.2026,4817.1216,4917.009,4705.1807,4658.3003,4852.5254
2664.49755859375,2577.8696,2878.4375,2754.68,2751.992,2674.7568,2894.606,2831.6458
10042.6650390625,9842.108,9916.97,9883.455,9815.386,9979.34,9861.968,9913.122
14383.2158203125,11821.41,13765.659,14047.959,14948.303,12356.1455,13859.018,14631.265
9542.57421875,9397.648,9662.863,9450.466,9796.052,9575.5205,9958.018,9913.852
6814.53271484375,6756.0186,6841.173,6847.3535,6844.7197,6792.339,6883.7095,6832.1704
10274.806640625,10054.467,10520.814,10507.896,10703.569,10248.629,10740.434,10826.347
11049.4404296875,11036.483,11361.555,11142.678,11230.633,11685.457,11370.325,11538.525
9401.4462890625,9403.969,9412.603,9471.098,9426.532,9385.541,9363.38,9419.564
971.6778564453125,967.0974,968.16907,973.89026,965.7858,966.3295,970.4275,976.79663
995.2357788085938,962.20825,989.61273,1010.7675,1008.7239,1031.1262,1042.5063,1020.7587
9926.3427734375,9945.722,10001.428,10015.606,10018.431,9990.685,10028.892,10021.485
9673.927734375,9613.273,9615.411,9657.351,9539.762,9640.802,9712.431,9728.902
9767.533203125,9787.687,9800.918,9827.7295,9802.103,9823.55,9815.932,9843.001
912.381591796875,893.376,903.0778,905.57715,917.2643,921.98456,918.74915,906.2081
9774.2509765625,9762.84,9730.072,9773.676,9623.718,9683.975,9689.828,9804.65
10033.7626953125,9970.233,10207.771,10243.128,10274.962,10415.6455,10468.349,10217.4
1005.9664306640625,1004.254,994.78625,1004.8707,981.8507,1000.82965,1003.95935,1003.25995
9430.7158203125,9405.444,9396.227,9466.833,9476.862,9429.769,9408.557,9440.992
944.6177978515625,931.4774,938.19446,940.35034,943.741,950.56396,946.22687,953.39514
1000.2467651367188,998.06305,981.8989,999.2212,978.9463,1011.98395,992.2566,996.14197
1000.0637817382812,995.22015,978.54443,995.2019,976.057,998.4945,983.7837,998.8188
977.6629028320312,976.1631,964.55945,974.7077,960.7756,981.2832,977.2702,974.45905
9789.4140625,9662.3545,9727.34,9786.439,9561.469,9631.62,9826.346,9809.024
9109.6796875,9153.241,9299.507,9341.785,9331.028,9270.402,9353.346,9395.006
979.9718017578125,976.96173,994.6372,998.34326,993.56744,1000.9266,995.4773,996.322
9958.5283203125,10016.426,9960.487,10019.091,9953.895,10034.195,10029.816,10016.373
9868.2197265625,9830.738,9937.924,9965.582,9978.842,10016.925,10010.593,10007.752
990.61083984375,979.1269,982.2998,997.748,991.9904,1012.9405,999.528,989.2548
9711.7890625,9710.596,9699.523,9731.919,9642.12,9727.547,9750.804,9753.147
9662.00390625,9624.807,9631.475,9689.517,9590.503,9614.831,9640.013,9701.137
10245.7314453125,9797.134,10122.524,10218.711,10490.083,10506.557,10046.16,10561.908
8771.1279296875,8820.738,8853.375,8897.763,8966.842,8940.208,8922.98,8917.124
935.34765625,920.0247,1007.0664,958.2633,985.638,980.1511,1009.6014,1032.0592
982.3573608398438,986.7754,984.40643,989.5062,988.91754,991.946,993.64594,990.0776
9994.5048828125,9929.0625,9876.8,10011.925,9609.363,9759.596,9759.291,10076.199
2929.90478515625,2547.0632,2745.7266,3055.8564,3071.4734,2702.0466,2856.7566,3118.0493
6930.568359375,6257.415,6389.5107,7013.4893,7276.882,6497.7314,6751.366,7243.2217
1830.71826171875,1774.7067,1719.0083,1772.7528,1856.1273,1778.3555,1777.3982,1835.1525
5861.47314453125,6043.079,6230.647,6214.4062,6238.3647,6249.198,6226.3296,6211.242
3126.8291015625,3100.7349,3141.7136,3258.8804,3260.7622,3133.8923,3179.0574,3233.5254
16947.96484375,17280.494,16903.244,17975.717,17371.77,17664.768,16901.309,17942.412
7521.43896484375,6957.867,7236.04,7593.002,7739.5215,7205.077,7387.6035,7770.9697
2202.69189453125,2150.414,2077.0388,2246.2856,2294.0806,2149.312,2161.605,2307.4697
1352.87646484375,1392.9631,1441.6007,1462.1387,1447.475,1450.7048,1430.2817,1406.914
2260.687255859375,2119.2268,2205.4917,2243.3997,2415.7217,2192.7427,2293.3042,2255.5598
1041.6009521484375,1048.2236,1060.0022,1057.7822,1065.7384,1059.3466,1059.2115,1042.3414
9581.080078125,9243.657,9324.831,9351.193,9632.377,9676.969,9822.817,9372.9
9395.642578125,9450.802,10029.23,10022.476,9805.775,9905.56,9884.864,10012.615
8873.3466796875,8970.822,9517.002,9774.721,9480.981,9292.463,9223.882,9714.252
10105.734375,10341.281,10373.952,10598.588,10651.127,10705.989,10598.802,10810.16
9843.7275390625,9733.936,9732.637,9775.957,9705.315,9803.328,9897.099,9929.641
1088.86572265625,1073.0599,1082.0328,1101.5327,1103.4564,1083.03,1091.4701,1107.4097
6707.0126953125,6523.3535,7254.7134,7011.769,6987.309,6695.853,7280.5146,7181.6377
16479.3125,15765.66,17689.936,17650.086,16763.209,16778.432,17905.059,17172.068
2169.778564453125,2019.8386,2199.9326,2277.9285,2273.225,2076.0293,2122.5198,2287.7185
2665.287841796875,2577.8347,2878.4922,2754.49,2752.565,2674.566,2894.643,2831.4253
2379.951416015625,2338.9397,2394.9575,2394.2742,2395.3906,2354.9954,2408.5725,2387.2747
2260.6123046875,2253.5044,2320.5688,2285.0017,2378.9548,2299.6643,2326.1228,2232.1084
9480.4697265625,8430.027,10949.98,9342.819,10120.904,8263.427,10455.402,9765.522
2379.9677734375,2122.8591,2246.5479,2117.9424,2535.0283,2316.4473,2328.429,2332.4182
9291.8525390625,9300.126,9719.098,9671.01,9790.472,9614.99,10006.197,9947.294
2759.952392578125,2549.4446,2742.508,2842.4966,2970.8193,2592.895,2731.2905,2978.34
5419.5087890625,5343.584,5887.999,5740.5327,5751.4087,6033.578,5867.71,5709.6445
5479.5185546875,4771.287,5554.0684,5473.2285,5701.1367,4941.0386,5548.0376,5746.691
17718.923828125,17505.922,17932.764,17947.71,18182.027,17964.748,18242.678,18171.645
9374.220703125,9480.4375,10058.311,9922.734,9815.958,9828.55,10178.975,10075.358
9358.41015625,9471.23,10056.931,9913.48,9817.828,9802.375,10160.303,10011.806
964.6537475585938,894.8145,910.4332,939.28326,1007.1019,936.4185,1010.0903,1001.8273
1439.055908203125,1454.773,1454.835,1462.5557,1461.2965,1457.9939,1464.5013,1466.3654
1416.4183349609375,1419.8992,1424.6003,1425.9978,1426.8263,1428.3427,1428.7092,1429.4585
1462.879150390625,1461.0757,1467.7352,1470.7228,1476.9854,1488.3485,1485.961,1496.3632
11218.6865234375,11249.631,11373.209,11335.775,11334.018,11387.7705,11440.13,11516.468
1374.624267578125,1378.7305,1377.8713,1380.9297,1380.8977,1380.603,1381.6212,1382.0116
1590.530029296875,1544.2086,1572.5607,1630.7009,1652.2277,1564.5898,1613.6445,1651.9633
1499.100830078125,1508.6807,1516.733,1524.4081,1524.6791,1524.4902,1528.3201,1528.3654
1311.37451171875,1307.4371,1313.9437,1304.0627,1313.4385,1325.2167,1322.3508,1331.3318
12536.25390625,12581.184,12580.982,12622.297,12620.217,12613.239,12630.78,12631.336
9314.6826171875,9334.856,9326.763,9422.083,9465.982,9385.8955,9351.53,9370.756
14294.548828125,14337.275,14426.631,14455.896,14519.643,14544.809,14544.693,14562.764
2024.2003173828125,2029.8052,2054.836,2057.3967,2064.9492,2067.5125,2069.6907,2077.9504
1424.7059326171875,1429.3851,1438.2368,1441.1494,1447.1118,1449.4752,1449.8959,1451.6111
1351.05078125,1349.5927,1357.3335,1352.9019,1354.2697,1385.4393,1368.656,1395.2357
1098.0712890625,1110.926,1106.7625,1119.168,1108.5583,1112.4873,1108.7325,1124.3275
12381.162109375,12408.431,12472.644,12533.827,12552.323,12527.222,12558.747,12555.888
12074.8994140625,12076.071,12248.431,12088.369,12447.469,12880.032,12500.291,12838.144
1370.295654296875,1375.8839,1378.6735,1380.379,1380.5541,1380.4801,1381.3723,1381.4718
14790.658203125,14851.409,14922.556,14930.847,15016.0205,15055.086,15030.84,15063.348
1131.4781494140625,1141.8978,1143.0483,1148.3174,1140.4242,1144.2905,1141.7137,1152.3362
1255.125732421875,1258.8804,1267.8282,1270.7606,1274.2336,1274.0593,1276.323,1276.1532
1030.622314453125,1040.803,1037.2949,1049.1658,1040.6626,1038.4406,1037.7017,1048.9922
1308.9718017578125,1315.0059,1313.0189,1321.4236,1323.4556,1326.4073,1323.5637,1330.7145
7809.56689453125,7858.0693,8031.516,8001.9673,7943.995,7895.587,8021.6895,8044.318
1398.3038330078125,1398.4454,1404.9276,1409.8315,1414.8458,1418.7683,1416.088,1417.2346
1905.55517578125,1905.023,1893.2386,1927.0518,1919.6344,1924.251,1930.9143,1940.5999
1279.0235595703125,1280.0508,1281.756,1281.0206,1281.5105,1281.0371,1282.7681,1282.3546
1245.1627197265625,1248.6432,1255.8153,1258.0173,1260.8214,1257.3695,1261.9224,1263.0101
12899.494140625,12946.175,12948.14,12987.074,12999.498,12994.798,12998.743,12995.223
1195.643798828125,1204.4557,1198.303,1213.3633,1202.2837,1222.9844,1209.3364,1241.03
12995.3017578125,13082.273,13066.48,13149.817,13148.331,13134.524,13164.156,13164.858
1407.4639892578125,1411.4349,1420.3568,1423.5565,1428.4705,1430.4971,1432.2351,1432.3015
1055.134765625,1056.0786,1056.9225,1055.6292,1057.038,1056.6416,1057.4288,1056.4556
1607.5570068359375,1613.5383,1631.1277,1636.4598,1639.0696,1640.8881,1644.7848,1648.1537
1887.4278564453125,1889.6266,1905.2952,1883.934,1908.9126,1929.7251,1924.7318,1944.6279
1497.93310546875,1495.1421,1516.2089,1518.4286,1530.82,1519.3136,1528.457,1534.5419
1539.5135498046875,1541.5,1568.3186,1569.6373,1570.2808,1576.8466,1582.982,1592.447
1782.922607421875,1790.4971,1781.0642,1784.6882,1794.9633,1812.9879,1822.4393,1850.376
1072.059814453125,1074.2196,1076.218,1073.6515,1076.1073,1076.3296,1076.4678,1072.91
1274.04150390625,1275.6803,1278.7457,1280.6193,1281.3307,1282.6836,1281.5044,1282.4236
2988.20703125,3020.6501,3055.7356,3048.983,3075.979,3097.667,3084.5342,3070.7544
19827.734375,19838.537,20408.166,20428.285,20375.168,20428.744,20716.053,20961.912
1389.498291015625,1393.3684,1402.6935,1404.4601,1409.5933,1412.47,1413.1986,1415.0929
9510.203125,9545.505,9585.113,9478.424,9514.635,9592.736,9555.255,9488.989
11146.912109375,11096.6,11214.956,11112.949,11190.741,11224.871,11261.915,11264.489
1057.4136962890625,1074.3715,1066.8031,1073.0848,1066.565,1069.1368,1067.3074,1078.8754
2065.17041015625,2078.2485,2077.2485,2093.9102,2095.9666,2097.5505,2098.747,2096.4092
10298.05859375,10178.173,10541.751,10430.495,10454.038,10191.905,10509.679,10483.676
1454.1951904296875,1424.5767,1425.2162,1457.1237,1470.4563,1452.7307,1447.499,1493.0448
9701.298828125,9742.857,9714.188,9738.119,9746.1045,9821.977,9733.216,9810.284
1438.6083984375,1439.7042,1419.8401,1380.8163,1457.7377,1449.0446,1427.0029,1400.3629
13956.11328125,14019.315,14129.768,14167.108,14238.609,14250.165,14279.894,14285.086
14528.359375,14590.09,14687.868,14718.844,14766.143,14756.578,14790.924,14789.723
1975.3370361328125,1991.0934,1986.9172,2007.7596,2014.7069,2027.5472,2019.1414,2018.7175
1322.2899169921875,1333.3674,1337.6206,1345.1285,1332.7566,1355.8976,1352.7355,1352.0885
8828.03125,9353.223,9116.682,8937.878,8814.42,9505.638,9866.0625,9445.835
10008.0869140625,10250.157,10633.817,10468.03,10311.506,10360.16,10680.845,10377.367
3864.53857421875,3953.813,3984.9648,4012.5317,4092.204,4098.019,4067.1484,4019.9414
4998.1005859375,5018.0723,5027.8574,5052.683,5051.2256,5066.336,5058.2354,5061.1567
4419.47412109375,4366.7085,4386.132,4375.9004,4559.477,4536.825,4516.029,4339.296
1452.9658203125,1278.7252,1628.1873,1475.1628,1373.0358,1860.9915,1485.9424,1577.6151
1358.1744384765625,1389.7842,1463.7878,1467.7446,1404.9462,1424.1627,1484.0929,1491.0386
3556.41455078125,3580.0022,3577.981,3613.583,3659.8037,3644.0908,3652.4524,3637.5615
4716.048828125,4806.319,4981.4336,4985.916,4967.468,4989.9165,4933.169,4967.4854
6969.90673828125,7029.414,7119.8174,6722.8843,6926.049,7133.287,7247.8945,6605.4067
1736.7724609375,1726.3125,1723.4404,1722.868,1734.7218,1740.6819,1733.0826,1723.7544
19248.96875,19120.727,18862.348,18972.277,19084.41,19167.992,19000.215,19229.63
1607.802734375,1606.7284,1619.6849,1614.7134,1621.2471,1625.2782,1619.6622,1627.1918
1353.0069580078125,1357.4095,1368.2236,1362.3506,1386.3417,1381.5234,1372.0321,1382.9934
1300.563720703125,1298.0831,1301.6282,1299.4703,1314.1467,1312.0817,1313.482,1321.6234
1556.537353515625,1575.7961,1574.2462,1594.3386,1592.907,1612.6202,1612.5394,1610.2142
2213.65966796875,2222.081,2228.2544,2242.73,2252.364,2255.4019,2254.613,2247.0906
1941.1575927734375,1950.1882,1951.4745,1963.2512,1964.616,1966.3564,1969.4644,1966.5297
1694.527099609375,1713.2125,1708.1484,1746.0981,1752.6272,1732.1603,1766.29,1784.2856
11159.521484375,11157.59,11216.618,11280.982,11257.254,11312.321,11217.628,11450.811
13376.58203125,13600.434,13598.078,13910.775,13708.185,13929.911,13589.815,13898.802
16790.123046875,16804.658,17027.402,17115.193,17104.598,17126.346,17172.979,17373.697
1058.7542724609375,1059.5529,1063.3998,1062.5155,1062.67,1064.08,1062.7545,1060.9203
14442.814453125,14478.741,14578.213,14608.934,14671.615,14714.409,14707.16,14725.017
1355.2979736328125,1359.8059,1367.3909,1371.558,1373.9443,1376.8503,1379.6194,1385.3489
1336.4168701171875,1338.348,1340.4993,1346.8547,1344.9822,1344.3895,1345.0166,1346.8608
1746.5037841796875,1738.648,1731.6357,1756.0127,1743.6531,1754.1876,1762.0371,1776.6572
1470.6839599609375,1475.5714,1484.1436,1487.2877,1493.2673,1495.4595,1495.5957,1497.039
14105.978515625,14136.6045,14217.112,14235.08,14286.33,14312.158,14283.69,14303.804
1346.563720703125,1350.5532,1358.3678,1356.4358,1362.7345,1355.0072,1361.3265,1356.9238
14137.7646484375,14123.353,14327.421,14368.808,14363.295,14400.81,14490.217,14553.337
17406.513671875,17441.807,17466.125,17489.418,17512.549,17509.469,17498.8,17511.191
