V1,V2,V3,V4,V5,V6
2997.75341796875,1889.7129,1494.1128,2287.2222,4743.55,2892.5244
1808.669189453125,1828.8109,1835.9661,1866.4236,1867.305,1896.6735
5436.58837890625,5682.419,5905.451,6231.113,6349.2964,5186.9844
1215.2734375,1245.9594,1260.0927,1878.1868,2062.0562,1914.4243
11268.2275390625,11205.202,11252.049,11273.795,11473.825,11229.874
4660.58642578125,4750.545,4833.8564,4831.724,4966.2275,4921.369
1636.779052734375,1639.1432,1681.558,1668.8826,1678.5724,1655.9857
3002.879150390625,3179.4194,3388.475,3621.8481,3677.812,3708.7507
14413.744140625,15510.097,16722.809,18063.562,18479.549,18641.066
11126.853515625,11231.241,11435.746,11428.26,11631.508,11362.247
1380.165283203125,1399.4496,1405.4982,1415.9362,1419.2018,1435.5652
6717.25439453125,6740.465,6793.683,6739.5254,6787.6025,6782.346
9756.1171875,9912.925,10108.624,10125.654,10364.291,10534.159
1838.722412109375,1839.5525,1874.9547,1884.2797,1895.9486,1902.3295
11829.2041015625,12141.482,12407.536,12486.001,12751.79,12871.823
4451.71728515625,4687.172,4976.0107,5271.0156,5242.493,5288.3955
5851.9013671875,6229.878,6599.7764,7310.337,7706.8955,7653.0186
2388.96337890625,2418.132,2432.0388,2558.9487,2399.9312,2485.0774
5131.15234375,5501.652,5915.2295,6377.624,6567.2285,6650.3516
6251.89306640625,6632.776,6655.6904,6972.34,7499.27,7122.934
16106.138671875,16749.602,17513.45,18206.18,19619.232,19566.55
22764.5703125,24341.602,26148.322,28085.148,28697.617,28989.594
7067.07861328125,7075.0137,7141.166,7252.0312,7205.3315,7318.502
2731.2099609375,2842.2065,3014.3042,3093.7505,3069.2314,3124.4297
4417.1201171875,4513.5923,4207.7515,4513.8447,4293.2847,4174.757
1547.3111572265625,1553.2208,1609.6199,1677.7031,1716.6204,1715.4674
24311.98828125,25329.574,27324.277,27467.705,27824.754,28314.047
2755.79150390625,2857.3716,3056.8398,3190.1963,3271.9124,3281.4058
7852.68798828125,7630.8345,7650.7104,8094.6304,7940.663,8251.695
3233.649169921875,3220.0774,3500.6865,3639.6978,3726.7576,3954.587
2216.376953125,2216.776,2215.8535,2225.9246,2210.3828,2197.369
7768.9384765625,8168.63,8644.237,8995.346,9291.354,9372.746
531.8604736328125,297.32593,522.2401,523.75476,777.84607,744.09717
1999.7890625,1937.988,2124.3875,2276.5251,2440.2761,2554.9243
1563.377197265625,1605.5858,1588.3225,1628.5757,1657.3656,1627.4104
2101.9443359375,2088.4668,2105.79,2152.5027,2102.983,2107.5764
3523.3173828125,3643.4114,3820.0938,3935.147,4044.4478,4033.6055
3515.44775390625,3588.7463,3664.564,3732.6438,3883.4102,3883.212
7123.8447265625,7348.232,7596.6973,7832.0,7821.0312,7847.7783
11646.716796875,12530.559,13587.477,14361.258,15414.484,15758.504
4324.6328125,4423.3213,4542.8516,4530.0356,4682.8965,4743.499
16568.55078125,17802.838,19219.926,20757.352,21263.047,21415.816
6737.02392578125,6759.492,6824.033,6842.2964,6836.0913,6880.8335
24352.640625,25831.482,27605.402,29705.299,29687.445,29814.883
13138.154296875,13919.367,14924.17,16123.757,16061.003,16166.87
3554.243896484375,3662.1099,3750.0142,3933.7727,4093.0432,4013.5513
1657.6947021484375,1724.3958,1811.9478,2078.8315,2208.6533,2043.1252
929.8350830078125,863.25574,1159.8922,1211.8195,1412.3295,1409.957
11452.76171875,12297.549,13283.129,14282.41,14915.893,15134.012
599.0888671875,621.9167,637.2937,650.6026,649.22076,533.9693
1033.5948486328125,934.66614,1630.799,1653.0349,1925.6404,1762.4005
1522.978759765625,1442.739,1464.6581,1728.5854,1736.7787,1402.1095
11630.1796875,12435.713,13339.785,14494.727,14822.711,14956.138
14927.458984375,15853.567,16920.63,18292.795,19074.457,19289.535
18035.74609375,19289.5,20738.309,22395.414,22773.531,22950.008
4670.9599609375,4657.5063,4739.759,4738.1167,4810.111,4851.6064
3650.323486328125,3912.2559,4227.02,4517.002,4498.261,4556.427
738.1817626953125,735.95404,749.2963,758.37463,733.8339,759.11273
20068.1875,21423.742,23225.562,25058.314,25628.004,26044.012
2583.5224609375,2762.0562,2983.354,3193.6765,3295.1445,3306.991
7181.396484375,7761.4663,8480.168,9026.4375,9081.759,9135.215
6621.005859375,6906.8247,7323.935,7786.299,8099.3804,8107.3076
13131.1689453125,14114.121,15220.27,16322.346,16708.06,16884.162
8426.529296875,9068.488,9781.718,10521.582,10825.966,10932.019
8378.1962890625,8405.3,8492.559,8566.346,8611.531,8705.623
12063.6494140625,12457.948,12806.389,12883.455,13173.079,13369.682
9479.2958984375,9776.23,10119.307,10332.341,10685.271,10813.922
1316.6068115234375,1248.953,1304.9325,1142.305,1419.9081,1244.8156
8592.837890625,8974.304,8776.958,8867.906,8674.954,8855.143
5305.10498046875,5462.401,5728.1943,5988.5254,6377.352,6321.1045
8344.54296875,8699.332,9097.754,9367.529,9946.74,10090.952
4892.1572265625,4807.734,4907.607,5075.2646,5313.66,5064.9453
5884.0732421875,6194.6787,6556.5283,6768.6035,7232.7227,7374.788
3285.90576171875,3393.2385,3525.9224,3596.5527,3747.6292,3812.2979
8569.841796875,8823.115,9065.869,9087.519,9255.1,9326.545
11017.3134765625,10184.984,11647.262,12367.551,13386.037,14300.42
7170.1474609375,6877.2026,7196.1646,7736.4424,7642.3,7606.7754
11321.58203125,11766.672,12264.874,12455.709,13161.162,13455.811
3926.2470703125,4018.1284,4126.504,4165.618,4293.8496,4319.276
63.6470947265625,80.777466,26.464966,176.41168,264.70215,-28.10315
11260.833984375,12057.011,13017.476,13727.166,13756.283,13752.169
9301.3740234375,9430.078,9498.344,9597.673,9900.878,9565.617
3016.03759765625,3131.6191,3300.1648,3377.775,3372.141,3409.1914
8401.576171875,8744.152,9681.278,9826.711,9767.379,10518.078
13950.17578125,14697.126,15442.715,16161.293,16932.729,16365.148
6427.14794921875,6617.171,6827.9824,6952.09,7157.382,7233.227
2034.300048828125,2063.4512,2096.9907,2118.6821,2145.5706,2154.0193
1879.951904296875,1867.2216,1839.1125,1899.4329,1898.6365,1894.1805
1209.68701171875,1248.4346,1256.2354,1293.6937,1363.6696,1285.8279
6027.119140625,6282.4336,6547.169,6731.363,6899.619,6935.7593
4427.41650390625,4613.6016,4779.7354,5147.0522,5260.426,5305.2905
6685.9912109375,6932.9316,7184.1284,7188.138,7525.883,7668.2373
3010.1826171875,3149.4612,3381.5928,3033.3662,3255.4512,2980.3928
24847.7421875,26175.926,28294.918,28720.982,31887.447,32831.53
3427.6767578125,3476.5952,3831.8508,3865.689,3898.911,4100.796
1839.703857421875,1838.0547,1968.8036,1903.2228,1964.3157,1957.3414
1239.3951416015625,1107.5487,984.2821,1136.2853,1332.695,1042.7373
5824.5498046875,5870.3223,5932.481,5939.4204,5989.7915,6005.7617
10714.18359375,10964.186,11381.087,11512.587,12173.175,12246.379
7087.55712890625,7496.287,7982.215,8283.371,8717.18,8855.254
3473.6435546875,3577.3843,3661.006,3681.3428,3762.098,3751.0723
4601.763671875,4449.695,4643.5303,4713.3115,4727.1367,4662.537
7317.0009765625,7636.6763,7521.959,7756.8467,7929.8965,7714.592
3270.16455078125,3307.0295,3348.0168,3368.5596,3411.126,3429.3677
5565.72607421875,3513.8203,6254.563,5735.817,6536.192,5883.513
8393.765625,8412.846,8356.847,8515.9795,8402.598,8577.027
1139.5870361328125,931.70825,1318.8966,1736.1102,1781.1191,1925.0116
2192.52197265625,2384.4966,2312.7458,2499.3188,2623.1355,2456.1404
2303.531982421875,2501.63,2677.1294,2715.398,2970.6348,2982.8086
15484.1845703125,15594.593,17732.613,16322.792,17052.826,16942.488
5505.55322265625,5596.38,5462.3296,5643.6245,5238.8516,5195.4077
1031.7127685546875,1099.3898,1318.0386,1434.0527,1373.3383,1290.7341
6825.6083984375,7075.5166,7331.9517,7404.6177,7614.4956,7767.748
1345.770263671875,1296.361,1370.4507,1624.03,1702.3901,1531.7572
8396.7509765625,8542.637,8635.196,8900.303,9069.925,9017.68
3412.52392578125,3511.9011,3166.7412,3457.374,2790.5596,3492.188
6890.2607421875,6926.6836,6769.1343,7044.6953,6928.4365,7430.3457
6547.408203125,6572.828,6718.8223,6845.653,7037.3784,7129.294
16161.025390625,17069.096,17970.354,21011.863,22172.04,19643.688
5548.76513671875,5668.946,5829.6626,5861.0386,6076.661,6174.2725
9876.302734375,10071.371,10299.325,10400.739,10689.762,10824.342
2887.4111328125,3017.4297,3008.1108,3284.1917,3119.8623,3262.1602
9711.1572265625,9837.199,9978.647,9917.381,10052.844,10202.295
4468.08642578125,4559.8574,4647.7793,4674.5986,4776.432,4800.618
1734.273193359375,1749.094,1759.5256,1682.8885,1773.3987,1730.814
3456.0263671875,3668.1277,3936.6584,4138.5796,4451.6045,4575.58
9268.76953125,8750.933,9195.836,9940.7295,9607.806,8997.607
1877.765380859375,1968.6511,2093.6782,2206.9187,2195.0469,2219.4998
4309.41796875,4474.743,4688.8833,4889.85,4996.4917,5024.267
3331.0615234375,3341.8662,3407.32,3449.05,3575.3418,3454.5396
1592.65087890625,1554.8364,1504.2438,1541.1486,1545.1407,1431.5048
2830.4931640625,2870.4255,2911.4268,2916.6296,2970.065,2998.7483
13736.890625,14600.336,15293.559,16079.934,17117.33,17120.664
9967.88671875,10037.207,9995.421,10070.645,9968.979,10059.809
1951.3902587890625,2023.5469,2065.682,2066.953,2104.9805,2106.7913
1400.809326171875,1436.2987,1493.8649,1555.24,1604.0582,1672.9045
1826.064697265625,1842.061,1860.9338,1866.5837,1888.17,1897.8076
1579.4326171875,1637.9304,1624.5842,1643.7766,1777.7068,1667.0345
3829.7626953125,3898.8896,3970.6323,4129.5776,4294.702,4091.4617
8954.75390625,9171.791,9401.35,9416.926,9731.281,9932.489
1629.93505859375,1665.5435,1692.1927,1702.3567,1726.4333,1761.3472
5188.46875,5523.959,5914.6787,6078.463,6552.755,6738.5176
3139.80810546875,3352.2297,3681.0464,3880.0469,4100.806,4190.314
10704.8193359375,11014.78,11388.274,11642.268,12388.202,12436.179
9376.20703125,9404.876,9491.074,9528.94,9586.743,9503.294
3270.974609375,3442.2444,3643.9414,3730.3765,3966.0654,4054.176
4509.73828125,4680.9775,4865.8584,4936.2144,5157.743,5277.1035
2336.304443359375,2435.2627,2430.4192,2463.9011,2409.2817,2521.6685
1004.6959838867188,1025.1393,1023.88916,1034.1771,1035.0897,1017.2553
4479.32421875,4698.2617,4935.4136,5149.957,5092.0244,5169.7666
12785.5361328125,13498.589,14306.162,14906.034,14895.986,15026.866
4855.17919921875,4937.8994,4870.3516,4861.907,4847.5166,4759.5146
-103.538818359375,589.105,1284.6879,1845.1414,1466.1403,1689.1033
2624.813720703125,2711.4587,2806.7524,2838.9077,2959.586,3005.831
2706.158203125,2716.576,2713.3738,2793.098,2735.8599,2836.2058
1723.875732421875,1778.1569,1838.9286,1839.6935,1906.4755,1940.1392
1643.781982421875,1662.3055,1692.1003,1684.8257,1719.8809,1721.3579
1098.3671875,1075.9093,1092.4078,1098.3408,1128.0669,1068.8779
4352.1884765625,4358.1455,4324.953,4308.747,4345.0166,4295.9937
1190.2779541015625,1188.2119,1183.6024,1183.4094,1185.9054,1162.2249
11872.994140625,12519.105,13269.822,13467.429,14469.82,15011.497
1224.5401611328125,1282.7657,1347.5757,1358.0863,1450.0392,1493.3945
5299.275390625,5532.545,5839.488,6021.533,6216.0605,6278.6997
3888.863525390625,4113.7104,4355.94,4479.383,4820.8877,4943.2246
8950.708984375,9027.034,9057.72,9016.299,9061.984,9087.397
2368.3994140625,2523.771,2708.7124,2797.4067,3013.8687,3101.9255
3749.49462890625,3770.935,3827.852,3804.0986,3852.2898,3840.1812
2212.296630859375,2242.2144,2244.3464,2211.526,2239.5283,2290.9006
1545.79150390625,1637.1648,1743.2339,1814.2885,1893.3734,1917.304
11495.375,12044.444,12618.051,12922.178,13532.114,13734.039
6413.97314453125,6771.9536,7188.626,7387.3193,7870.6206,8059.1914
3377.4619140625,3603.0493,3875.2617,4030.4307,4286.2666,4378.961
2408.9560546875,2570.7544,2763.3083,2854.2766,3079.6187,3171.5059
6996.26416015625,7233.72,7538.421,7460.511,7804.417,8011.3574
2591.995849609375,2762.0947,2963.87,3057.3818,3295.2124,3392.3862
1326.32568359375,1338.452,1305.3665,1353.7069,1385.36,1280.9675
2267.3759765625,2258.0967,2245.1343,2304.0906,2307.4822,2227.6262
6046.2138671875,6494.0366,7000.479,7304.1343,7770.868,7931.996
3473.792236328125,3481.2637,3500.2773,3544.4265,3578.143,3548.8557
2809.13232421875,2864.121,2920.808,2940.273,3022.2544,3058.3545
8080.2880859375,8337.448,8609.323,8730.483,9023.89,9141.939
1445.05810546875,1472.0116,1502.4003,1516.1941,1545.8395,1552.3468
4725.6015625,4945.904,5204.2085,5319.1113,5632.843,5762.419
2557.783203125,2626.997,2644.6113,2680.6848,2687.3445,2718.657
4422.00390625,4418.358,4489.219,4475.888,4570.1953,4434.1875
2020.9356689453125,2095.6797,2183.1377,2203.058,2316.283,2382.2947
1625.44287109375,1635.9392,1651.096,1663.4708,1677.6405,1681.9253
5342.65771484375,5416.3364,5491.0874,5533.378,5611.458,5664.8555
1386.8763427734375,1370.9272,1374.0197,1379.3596,1399.9668,1396.9252
2124.49072265625,2154.29,2152.6912,2123.4304,2150.1367,2197.411
1076.7900390625,1096.2418,1087.0865,1108.5409,1110.7794,1130.0452
3632.453369140625,3988.4656,4418.462,4704.9175,4955.709,5027.1797
9953.5234375,10286.329,10642.207,10753.114,11138.682,11390.793
13184.0859375,13967.9795,13607.095,14334.553,14871.065,14335.598
1970.124267578125,2220.7188,2297.4072,2398.1438,2189.1748,2534.2295
2245.85888671875,2066.145,2441.2893,2708.6665,3253.3696,2693.3433
8638.5927734375,8740.438,9077.341,9015.69,8762.382,9079.322
2183.884765625,2232.8267,2315.5122,2316.6538,2344.9424,2349.0776
1789.7144775390625,1807.3326,1811.625,1815.4062,1807.0999,1829.2384
8191.5439453125,8368.574,8303.418,8620.404,8321.964,8803.254
4816.109375,4946.5767,5042.999,5022.84,5049.965,5189.462
3953.4365234375,4002.359,4021.256,4077.9277,3998.8235,4204.8374
6439.08203125,6490.575,6486.963,6529.1587,6525.974,6581.1147
9797.4970703125,10380.365,10956.861,11507.362,11855.705,11961.711
1494.835693359375,1528.8569,1572.9163,1603.3022,1606.0428,1605.4629
9775.765625,9863.063,9907.518,9908.529,9906.679,9960.486
9948.314453125,10083.636,10182.903,10182.613,10271.646,10335.942
1245.057861328125,1207.6519,1227.1376,1269.5977,1267.3875,1302.1089
6823.650390625,6886.5947,6974.5566,7034.2095,7053.3877,7055.843
1447.0274658203125,1458.4492,1472.9084,1477.4698,1495.0344,1503.8193
2472.5517578125,2488.156,2501.506,2502.8074,2510.623,2519.8157
5499.818359375,5652.564,5795.064,6351.4194,5995.566,6015.822
10031.26953125,10124.702,10277.155,10521.758,10578.27,10567.027
10075.2060546875,10228.188,10441.729,10624.994,10859.964,10905.476
1410.0025634765625,1396.2019,1341.6489,1423.9517,1463.561,1321.6262
1662.3970947265625,1706.4053,1754.2913,1793.1116,1806.0896,1836.0269
2214.654296875,2228.6096,2251.161,2259.027,2275.6306,2275.1726
3296.508056640625,3361.3052,3430.3682,3466.3115,3533.5256,3538.606
3273.87255859375,3431.9805,3605.054,3666.08,3892.9912,4015.0522
6818.7236328125,6947.4194,7081.703,7306.2896,7715.7827,7376.2427
8692.107421875,9126.797,8989.711,9344.069,8679.518,9115.016
5065.11767578125,5276.684,5378.7124,5620.8467,5480.8457,5543.7324
5997.7998046875,6230.007,6455.452,6776.172,6870.199,6878.038
7483.61474609375,7895.0156,8111.449,8186.9683,8108.7363,8558.967
4691.6904296875,4865.307,5038.619,5173.2324,5195.9644,5222.772
6374.8798828125,6609.9023,6976.515,7149.716,7725.0664,7838.241
7214.6025390625,7603.2837,7977.4746,8336.423,8328.361,8427.608
3513.318115234375,3659.7078,3796.4104,3711.449,3748.4973,3956.4116
12864.548828125,13643.955,14476.395,14701.895,15653.498,16209.3
9663.4482421875,10047.915,10301.015,10408.5625,10476.771,10676.077
16157.2470703125,17337.484,14823.926,16399.062,17400.201,14936.445
2633.7587890625,2533.6382,2527.1558,2621.2446,2558.8237,2631.0469
4254.3203125,4308.1235,4364.743,4390.193,4461.1084,4487.9604
3717.191650390625,3937.483,4211.674,4537.6357,4679.5225,4684.2324
2515.4189453125,2662.0112,2755.727,2834.4067,2932.9224,3051.4453
2815.030029296875,2925.682,3076.9941,3140.3452,3372.9907,3483.643
3734.353759765625,3962.6501,4130.2256,4601.2515,4716.425,4658.2065
6691.9267578125,7267.5093,7897.758,8426.936,8653.468,8717.22
3781.0068359375,4049.162,4063.8335,4095.3823,4069.3962,4324.816
9541.1220703125,9678.046,9821.135,9779.653,9967.425,10066.291
8489.580078125,9108.338,9776.91,10265.706,10521.816,10558.631
12619.228515625,12885.697,13383.701,13282.647,13970.23,14182.699
2635.166259765625,2728.1438,2675.1226,2841.9438,2877.323,2920.3835
13038.330078125,13572.834,13968.279,14191.258,14475.363,14798.29
19472.484375,20276.895,20620.188,21007.807,21216.002,21533.443
5468.90576171875,5663.926,6002.2476,6172.6387,6088.5503,6199.3115
5263.6875,5526.6387,5809.251,5783.9365,6251.4272,6518.9316
3204.607421875,3248.052,3318.15,3469.6108,3488.049,3435.2278
9834.8330078125,10057.48,10224.936,10234.713,10353.204,10452.4
10008.0625,10300.459,10611.726,10692.544,11108.963,11344.039
2860.174072265625,2868.8235,2912.3203,2943.2236,2944.0188,2951.7305
4097.63916015625,4132.1665,4168.744,4172.666,4191.441,4209.244
15309.93359375,15305.526,15347.895,15377.857,15417.811,15399.25
4787.5625,4358.3584,4576.71,3855.7478,5174.0977,3463.5237
820.271728515625,989.99207,1032.1052,1054.5862,1048.5723,982.5187
3828.489013671875,3947.982,4055.7651,4278.3613,4248.458,4348.036
6379.6806640625,6608.375,6741.047,6963.218,7211.327,7265.475
3445.0546875,3602.415,3712.507,3845.7666,3629.3562,3610.9102
8232.830078125,8369.588,8716.397,8969.8955,9348.591,9305.154
3350.05615234375,3464.4136,3336.9165,3495.8452,3627.6013,3288.7837
7686.31005859375,8227.874,8850.947,9048.497,9926.572,10346.768
9958.12109375,10800.184,11735.025,12905.177,13348.578,13475.188
3854.255615234375,4058.73,4337.0464,4572.7246,4600.3613,4680.083
5961.48046875,6145.067,6389.837,6466.506,6466.964,6521.9307
12429.1181640625,13340.764,14465.314,15067.674,15437.422,15609.068
3995.2685546875,4243.5654,4508.8594,4615.9507,4980.2617,5080.128
1945.396240234375,2003.1978,2168.7876,2201.1675,2238.079,2078.6357
3824.679931640625,3884.1592,3967.0027,4032.5044,4023.758,4044.3298
3480.342041015625,3542.5896,3633.1296,3708.3516,3737.0496,3757.4556
2304.817626953125,2470.5356,2692.7798,2844.7026,2973.2747,3011.4714
9173.6748046875,9744.969,9667.6,9667.5,10109.572,10357.939
4002.0673828125,4288.6064,4615.593,4894.744,4957.8955,4977.472
2918.6806640625,3073.1294,3256.802,3364.8413,3620.9663,3569.7485
3344.474609375,3580.6057,3828.4304,4033.7827,4189.9,4243.136
1221.439208984375,1245.3639,1213.6929,1616.8479,2310.1758,2276.2556
14016.453125,14655.492,16998.885,18336.975,18983.97,16032.641
10683.6708984375,11250.914,11745.378,12290.008,12264.822,12084.053
4537.064453125,4693.384,4864.0073,4809.617,5072.9907,5428.814
2587.87939453125,2688.9495,2758.527,2946.2773,2926.6172,2876.9775
4577.44140625,4617.8525,4660.5225,4611.14,4682.672,4752.571
4332.34375,4448.769,4596.757,4656.3135,4823.993,4917.7905
4533.9541015625,4658.0825,4728.663,4682.6055,4762.046,4781.7305
4380.228515625,4493.9497,4631.401,4680.5996,4843.809,4940.728
4774.3544921875,5004.232,5273.9375,5386.535,5688.705,5805.8203
3412.6650390625,3725.0059,4105.0986,4387.4634,4406.773,4436.4795
1812.522705078125,1859.554,1982.666,2103.2434,2331.2397,2315.9822
11646.60546875,12559.236,13668.752,14001.959,15674.586,16481.25
10701.0595703125,11366.553,12120.891,12588.355,12608.831,12755.978
2277.037841796875,2622.6936,2952.8494,3092.3848,2706.086,2968.9023
2249.169677734375,2405.901,2553.174,2588.2231,2825.5361,2936.4805
3861.96630859375,3953.1367,4003.8267,3922.2922,3832.1836,3913.5854
3259.04736328125,3200.745,3193.9644,3296.9382,3366.2993,3174.7988
5938.89111328125,5943.985,5952.959,6242.462,6368.636,6289.6963
1828.059814453125,1894.537,2009.9229,2083.6262,2223.8735,2268.6726
1398.129150390625,1444.5824,1506.5215,1537.7985,1600.9327,1627.3444
13669.7255859375,14017.891,14383.882,14700.651,14732.025,14843.516
6220.6904296875,6653.457,7218.5938,7642.6387,8078.9565,8284.104
3920.13818359375,4188.203,4502.1255,4766.5947,5043.8633,5135.623
1818.193603515625,1833.9691,1842.5836,1906.295,1934.8752,1869.9132
3401.773193359375,3538.3594,3696.4973,3818.3806,3817.3381,3822.5142
10233.974609375,10104.65,10237.24,10200.25,10295.26,10210.739
16312.38671875,17206.15,17868.328,18492.85,19319.102,19814.27
4649.365234375,4792.59,4952.6074,5021.347,5204.4883,5267.9263
7963.42919921875,8160.8335,8364.365,8399.393,8654.281,8819.9
8675.533203125,8667.809,8722.249,8702.457,8766.02,8744.08
10142.79296875,10161.351,10113.481,10158.191,10090.169,10106.99
7276.06494140625,7430.9077,7590.046,7596.2666,7789.253,7888.4385
3884.54736328125,3991.267,4104.3115,4127.987,4265.557,4355.046
4220.97314453125,4225.925,4224.0254,4238.2817,4250.317,4249.7646
3954.345458984375,3961.3037,3985.5417,3972.0488,4025.3389,3986.834
4726.77001953125,4744.4536,4732.694,4745.5903,4727.3594,4742.7686
6064.60986328125,6190.4976,6326.03,6345.135,6518.4434,6617.365
6635.77490234375,6652.692,6693.5854,6665.2837,6756.293,6694.897
6789.5400390625,6958.94,7136.995,7164.458,7400.078,7540.4106
7416.302734375,7409.6924,7450.338,7458.0557,7509.835,7522.0474
6274.21435546875,6417.1333,6574.038,6607.3784,6813.2056,6898.477
2860.28466796875,2871.8037,2887.276,2878.766,2921.4963,2895.5386
2807.58251953125,2885.621,2971.2502,2994.1414,3098.526,3166.5847
3759.6083984375,3874.488,4005.4622,4109.4243,4164.2305,4178.2236
14826.181640625,14451.379,19313.01,21293.836,20853.94,19182.277
6118.90185546875,6324.2856,6497.156,6530.475,6770.6294,6775.6143
5189.978515625,5361.1465,5521.006,5550.7275,5819.4243,5901.4746
3917.12451171875,4005.9666,4095.9575,4083.289,4178.2207,4169.3916
5193.6103515625,5364.8696,5519.16,5516.152,5756.406,5775.537
4746.9033203125,4885.3965,5019.576,5021.489,5213.069,5213.1343
5138.7890625,5350.4736,5563.9546,5627.9414,5958.12,6054.5684
5610.12744140625,5786.478,5946.562,5960.394,6216.396,6284.655
3388.46728515625,3451.5784,3494.8525,3494.37,3525.6865,3547.337
3136.170166015625,3228.2837,3312.0767,3321.182,3450.623,3487.587
10089.345703125,10204.144,10253.125,10270.887,10290.724,10367.088
10119.908203125,10307.861,10451.961,10481.399,10578.086,10687.368
4776.2138671875,5051.959,5371.6865,5568.163,5895.262,6015.5693
3613.732421875,3815.5447,4051.8535,4175.545,4449.8965,4565.5635
11613.486328125,12300.798,13070.594,13698.095,14084.608,14181.588
20818.345703125,21546.195,22454.88,22726.066,24123.162,24613.453
4600.603515625,4807.3813,5047.8306,5089.751,5416.279,5591.7783
18576.77734375,19403.684,20362.027,20572.727,22017.45,22691.459
16081.71875,16768.098,17251.916,17436.719,17889.693,18274.414
11446.48046875,12076.634,12810.826,13172.488,14113.088,14475.291
2944.157470703125,3102.313,3282.4524,3425.909,3478.6997,3487.2393
14071.7333984375,14512.777,15267.895,15151.154,16176.043,16206.057
3400.19189453125,3518.1147,3665.623,3739.1064,3729.739,3762.3088
6669.109375,7007.0605,7393.282,7732.333,7970.3896,8051.285
1525.1412353515625,1545.9724,1563.5522,1612.271,1654.0259,1692.2021
3343.73388671875,3458.107,3611.8828,3712.7285,3682.5198,3732.6948
6044.34033203125,6313.96,6627.107,6909.526,7025.079,7069.491
6449.9990234375,6776.8916,7156.619,7468.004,7678.4346,7754.3203
24424.8203125,25394.54,26437.129,26842.566,28147.727,28801.867
17590.7578125,18120.254,18845.553,19281.838,19500.377,19551.781
3192.51416015625,3413.8877,3690.1177,3888.8945,3908.3179,3909.9434
9064.7578125,9326.478,9490.477,9584.459,9744.719,9862.2
5875.44482421875,6154.6934,6496.211,6727.741,6890.6934,6950.088
2176.998291015625,2211.3904,2203.415,2234.9202,2234.1973,2244.6848
24464.8125,24905.887,25249.27,25820.629,25760.135,25954.67
4593.134765625,4699.1533,4838.807,4813.891,5005.961,5062.8955
6413.7705078125,6774.374,7243.749,7625.173,7931.7354,8088.5806
9264.900390625,9937.213,10685.596,11113.346,11951.84,12268.217
21367.876953125,22960.418,24768.2,26256.785,27169.238,27409.156
4322.654296875,4668.574,5063.135,5381.31,5533.579,5568.666
12957.224609375,13827.91,14799.741,15276.59,16609.055,17084.266
4326.78173828125,4415.4146,4540.297,4636.926,4779.1504,4810.79
2056.146484375,2160.316,2284.0056,2385.7764,2487.7607,2518.0098
5330.73779296875,5494.8623,5674.1416,5796.75,5988.853,6058.4116
12679.5947265625,13002.662,13382.976,13487.228,13957.08,14157.2
16078.177734375,16752.977,17510.12,18070.947,18581.682,18730.434
10047.25390625,10451.055,10887.541,11019.8125,11608.187,11878.055
1806.115966796875,1883.1312,1969.9822,2032.1843,2103.7898,2127.4385
11299.6318359375,11260.973,11388.168,11403.179,11447.493,11485.485
5560.60791015625,5727.6084,5910.5156,6036.7915,6236.2295,6307.382
1690.677978515625,1763.1165,1844.5312,1903.5142,1962.362,1979.7949
5093.943359375,5346.739,5658.7896,5862.4683,6145.338,6247.328
9893.9169921875,9806.285,9786.627,10090.342,9946.949,9930.212
2248.280029296875,2265.9358,2294.3733,2311.6206,2346.4387,2352.6882
12318.8671875,13015.789,13756.256,14406.168,14931.158,15101.487
5325.3984375,5498.138,5692.451,5799.4307,5996.1846,6071.459
1824.8172607421875,1881.3352,1952.7026,1994.7723,2060.4043,2085.4521
5628.6728515625,5798.207,5983.4116,6109.9814,6305.487,6374.758
5764.75341796875,5990.561,6245.965,6418.3745,6676.756,6766.869
1667.8563232421875,1657.3942,1660.4745,1673.9344,1678.6302,1651.7357
1629.2437744140625,1651.2756,1677.5317,1693.9989,1721.5387,1730.68
11146.17578125,11450.463,11754.918,11828.414,12241.874,12496.405
5909.5849609375,6125.991,6380.9756,6335.675,6658.7964,6665.439
10066.1376953125,10919.984,11884.395,12725.441,13068.537,13157.385
10684.1416015625,10660.719,11516.611,11713.052,12311.745,12294.174
922.3995361328125,893.3454,899.7012,939.4883,1031.4038,976.9513
6300.7958984375,6837.1543,7459.1294,7961.0107,8327.145,8431.545
6131.34619140625,6617.3477,7199.324,7427.1914,8147.426,8567.063
8456.625,9164.141,10073.783,10515.56,11325.091,11657.346
15450.56640625,16568.746,17855.303,18799.898,19682.39,19931.402
9765.3828125,10513.273,11335.895,12039.173,12282.907,12338.357
10022.6826171875,9932.289,9938.355,10032.103,9993.036,9883.747
10091.2822265625,10201.487,10317.491,10347.406,10486.091,10584.831
9995.1416015625,9952.559,9933.0625,9925.835,9953.644,9894.752
9711.05078125,9908.193,10155.639,10453.451,10553.729,10609.523
9634.6455078125,9750.81,9861.526,9932.72,9949.145,9982.217
1009.9680786132812,1007.8254,1008.3438,1011.5773,1013.93384,1001.1251
10257.4150390625,10649.107,11118.808,11535.247,11901.211,12009.717
10067.322265625,10362.075,10797.876,10827.147,11466.174,11645.473
5563.2353515625,5930.4917,6321.4707,6611.6084,6855.166,6918.75
